order_id,location_id,customer_id,order_total,tax_paid,ordered_at
22fc7833-85b9-42a9-b3cc-91f6b0c3ee9e,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0a5d7d24-6eab-4992-bdd1-8040f4a3d4cf,14.840000,0.840000,2016-09-05T00:00:00
231aa046-77c9-46a2-ab14-cf72eecce863,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0a5516f7-0a39-4fce-8e3c-97fd82d48389,41.340000,2.340000,2016-09-03T00:00:00
231bd70d-6c3a-4c34-b66e-e00973bf8936,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7c76af9c-d5fd-460e-82d9-5a7b2a4a118b,5.300000,0.300000,2016-09-08T00:00:00
2326c8ff-fa31-4b43-95bd-d96ca2456172,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5498fa51-5a08-411e-a034-3148ad7c5716,6.360000,0.360000,2016-09-09T00:00:00
23ebbb0e-bfab-445d-aa6d-7866cf5cef24,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8715bdb5-b31c-48eb-b7d9-b5dcd38a1de6,5.300000,0.300000,2016-09-19T00:00:00
242b6403-605d-47cc-9fb8-21f26f77d140,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,312da57f-7410-41f0-b429-91b48047edc3,59.360000,3.360000,2016-09-04T00:00:00
242de04a-fadf-46c2-bb87-9a055985bad8,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ed0eaab6-7120-4997-a4cd-a2e3f2175075,19.070000,1.080000,2016-09-22T00:00:00
24914fd3-d287-4bc9-851e-304db28c8757,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8715bdb5-b31c-48eb-b7d9-b5dcd38a1de6,5.300000,0.300000,2016-09-12T00:00:00
24a8236a-e0c8-4b69-a607-562d9da0b6b3,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c9c36c88-ddcd-455e-9513-346a0ef806ce,4.240000,0.240000,2016-09-13T00:00:00
24ac2d34-8532-4e2b-a112-001f0c9d07b3,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1d50c253-2f19-4217-8a39-63a9285e8d81,5.300000,0.300000,2016-09-22T00:00:00
24d7adb9-38f2-4a7e-bfe1-1ebe1e46a182,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b0d4d79d-25cc-4383-88ed-1fc342166ccf,7.420000,0.420000,2016-09-01T00:00:00
256c3f0f-9fa0-4db6-8555-6362f34829b8,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b6c0c75f-69af-404b-811d-d329f41aac59,10.600000,0.600000,2016-09-19T00:00:00
2595167f-09e9-456d-b0fe-36d93561cd2d,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b57e8de6-9ffe-4318-8d96-ed66f6f29452,5.300000,0.300000,2016-09-16T00:00:00
2599a816-463c-4636-9d94-4ef27dfe6166,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7db5dfa7-a22a-4256-a935-6d66bc0bc58b,7.420000,0.420000,2016-09-08T00:00:00
25f0590d-2c97-40c8-b739-7af9667d4e42,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c8561416-e50b-42c5-9d99-12c614d3c1e4,48.760000,2.760000,2016-09-07T00:00:00
2612f382-21c7-468f-a097-9bf64bd582b1,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c8561416-e50b-42c5-9d99-12c614d3c1e4,39.220000,2.210000,2016-09-19T00:00:00
262d4464-e184-4f38-a48d-359a11a5c9a9,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9f0be1ee-2d27-495e-b63e-6ef23b4f8f40,5.300000,0.300000,2016-09-06T00:00:00
26d1c7c1-aed2-4ae8-9bda-b927766f6e22,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a8f8cf06-feff-45cd-a988-08e940ae8300,19.070000,1.080000,2016-09-08T00:00:00
26f12d3c-476a-4d14-8e17-cd0507deca49,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7ddb6348-6ba6-4304-87da-af57df7e7142,7.420000,0.420000,2016-09-20T00:00:00
270b4755-04cf-4ca7-8262-1792417c1191,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b9b25607-9aa6-407b-a217-ca3a6ac85ee0,4.240000,0.240000,2016-09-12T00:00:00
273551c4-f3bd-4e62-b0fb-967784bb356d,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,6f268812-0b7b-43a3-b56e-39aaf71a5dba,11.660000,0.650000,2016-09-09T00:00:00
27e81f2d-d864-46b2-b57d-f6848f897bf0,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,906c6b58-de58-429c-a0d3-93e8d1f52ed7,6.360000,0.360000,2016-09-14T00:00:00
27ff3f2b-63bc-4a96-a54c-01af7fb21b3d,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ddf496c0-2646-4378-9b71-9c041f4a43f6,19.070000,1.080000,2016-09-11T00:00:00
28094733-f90c-4f95-864b-a9c90af23ed3,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,eb8a5b36-47a8-47ca-9c1b-6417cf79f4b2,4.240000,0.240000,2016-09-01T00:00:00
2818ef7a-ac4b-4ea6-bb47-874f8ec4e593,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7db5dfa7-a22a-4256-a935-6d66bc0bc58b,5.300000,0.300000,2016-09-19T00:00:00
28bf809a-7b3b-4272-8836-12a8a858ae10,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,aadf86e7-5ffa-459c-b0c6-39c2f2dcc137,38.150000,2.160000,2016-09-05T00:00:00
290c9c3b-c58c-45da-83ae-dc8fe1751b08,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,eb8a5b36-47a8-47ca-9c1b-6417cf79f4b2,5.300000,0.300000,2016-09-16T00:00:00
293edcfb-b59a-49e7-8b86-e3d055c5913e,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,94be223f-41c2-49be-a0dc-e08757a83cd0,7.420000,0.420000,2016-09-20T00:00:00
2970ddf2-686b-4f73-925e-d09b61f83c20,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c93c6590-67d9-4158-aa3c-56b31e7fa654,6.360000,0.360000,2016-09-06T00:00:00
2a86050c-7770-4607-af17-f488e82078f7,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0a5516f7-0a39-4fce-8e3c-97fd82d48389,40.280000,2.270000,2016-09-17T00:00:00
2a882d09-0ed3-43e6-8793-ad44643da32b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e0ba2ea8-9a1d-455b-9fe1-012fc04d4d70,9.530000,0.540000,2016-09-15T00:00:00
2aa7015b-8093-496c-8bd9-96781dd68ba1,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,d7093e25-a54d-4730-8fcf-0258e220b078,25.440000,1.440000,2016-09-06T00:00:00
2acd8f66-9482-4da2-a38b-5ad32b32691a,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9f0be1ee-2d27-495e-b63e-6ef23b4f8f40,4.240000,0.240000,2016-09-19T00:00:00
2b6cc86d-b174-43aa-b3b1-064c7dd276bd,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a2cb78ed-abfd-4cdc-a7ec-e9ae8a6a2012,18.020000,1.020000,2016-09-22T00:00:00
2be69001-541d-4a3c-9f50-bff8a93c8ece,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3dd5e6a2-b23b-4ee5-b866-34d2e0a1cd88,7.420000,0.420000,2016-09-19T00:00:00
2bf7f0f3-b08c-4b42-950c-24a26dd45a59,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ed7cc815-292d-4c63-83f5-1716f0d3a864,76.310000,4.320000,2016-09-17T00:00:00
2c54134f-2322-4704-9f82-e2e9b77bcb19,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,96c8937f-d99c-4515-acec-db24d07768f9,50.880000,2.880000,2016-09-01T00:00:00
2c85385f-7559-4613-b587-dfb7c3fc6157,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7ddb6348-6ba6-4304-87da-af57df7e7142,6.360000,0.360000,2016-09-01T00:00:00
2cbd201e-fb92-4ae9-94ac-c9d394d0f81b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a40cca2b-cb31-42ad-8158-39b67128d0e4,5.300000,0.300000,2016-09-13T00:00:00
2d86af6a-ced6-4852-a084-3b2c51c6f509,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ca15efb7-c4fa-42f4-8445-ab1d8c7193cd,7.420000,0.420000,2016-09-08T00:00:00
2d8efeea-8f77-4622-96cf-f9b1c8a2d462,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b9b25607-9aa6-407b-a217-ca3a6ac85ee0,4.240000,0.240000,2016-09-19T00:00:00
2e770797-c87f-4528-90cf-217a351793df,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2dc6f7be-df65-457f-b47f-f858ff7d59ba,8.480000,0.480000,2016-09-20T00:00:00
2ea5ff4b-71d4-4205-b864-0896376d30d0,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,85c4a5a4-0973-4654-b01f-3e92e0dd34ad,7.420000,0.420000,2016-09-22T00:00:00
2ed54a48-29b8-4965-babf-b450efe0fd66,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c074e00d-755a-4ee3-9efb-9d6786b9517e,4.240000,0.240000,2016-09-13T00:00:00
2efac788-917b-43fa-ab2b-2663162fb5e5,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,5.300000,0.300000,2016-09-07T00:00:00
2f28475f-65ff-4ced-8162-68b6d2e6d90b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,db0d9043-952a-495e-8608-815fdef24bb9,7.420000,0.420000,2016-09-19T00:00:00
2f855f1f-664e-4dc7-8985-6ce0d7f7e3d4,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9c1547b6-05dc-4534-a60f-c75d32b243f3,28.620000,1.620000,2016-09-01T00:00:00
2fa4f964-c577-439d-ab1f-be490e2e0bca,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c8561416-e50b-42c5-9d99-12c614d3c1e4,6.360000,0.360000,2016-09-15T00:00:00
2fa784a0-2522-49bc-a324-c354cfe353c7,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,13b40b8c-ccde-403f-bd97-e6059d0b457c,16.960000,0.960000,2016-09-08T00:00:00
3017bce1-2a50-4857-a68a-2d9d22255ef8,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,6.360000,0.360000,2016-09-05T00:00:00
3030a760-50ae-4054-a899-beabf901053f,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8715bdb5-b31c-48eb-b7d9-b5dcd38a1de6,4.240000,0.240000,2016-09-09T00:00:00
3032de33-f225-4d48-aabf-8acac53a0fe1,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7fcfca53-3da9-4612-8a28-73c497d094a6,12.720000,0.720000,2016-09-22T00:00:00
3099e82f-e998-499b-9e50-7d723b7ba2be,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c0989acc-466e-4107-9990-879c0a599f7f,12.720000,0.720000,2016-09-07T00:00:00
30c7c29c-642a-45be-bbb8-817d02af9655,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,dbafe507-fda2-48b3-ac00-a14c080210a2,7.420000,0.420000,2016-09-19T00:00:00
30ec5776-e4fe-409f-8a63-03ce441d0e9f,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c074e00d-755a-4ee3-9efb-9d6786b9517e,6.360000,0.360000,2016-09-01T00:00:00
3149bf3d-fd64-448c-a2b2-76192ce42d1b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b028022d-60ff-416a-9106-f3e73dac72d2,4.240000,0.240000,2016-09-08T00:00:00
316b80e4-b883-40a2-b9c2-321a11c56caf,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ca15efb7-c4fa-42f4-8445-ab1d8c7193cd,4.240000,0.240000,2016-09-14T00:00:00
31cf1a9a-df2a-4821-b496-96c9d7d489d2,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,4cd349ff-2024-402e-873f-ae58b4d09deb,22.260000,1.260000,2016-09-10T00:00:00
32f75bf0-cc39-4676-a394-b673f8374141,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e3afd136-901c-4557-ad38-9721b1da3d6d,7.420000,0.420000,2016-09-07T00:00:00
337ed46c-1ce2-4e84-970e-55bcc6d3f0d7,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,545b7872-c4e0-4687-8b2f-1d13c03ca2ab,4.240000,0.240000,2016-09-14T00:00:00
3430a841-943f-47b7-bdd7-6288af298254,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b57e8de6-9ffe-4318-8d96-ed66f6f29452,6.360000,0.360000,2016-09-02T00:00:00
343fd863-b864-400c-aee1-ac82381a5c33,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e3afd136-901c-4557-ad38-9721b1da3d6d,6.360000,0.360000,2016-09-22T00:00:00
3464fff3-22a9-4b73-9be7-a44fd4670429,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b028022d-60ff-416a-9106-f3e73dac72d2,5.300000,0.300000,2016-09-05T00:00:00
34752e33-090e-4762-9a44-7ad9286aa84f,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,545b7872-c4e0-4687-8b2f-1d13c03ca2ab,5.300000,0.300000,2016-09-20T00:00:00
34c523b7-8575-4a6a-8177-61b7e151024f,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,89e063d4-d84b-436d-a7ae-826f80d9d013,6.360000,0.360000,2016-09-02T00:00:00
357cbd18-e052-4457-a96b-9409e1e9b367,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ab7dbeec-fce2-4391-ae75-05274a0e7e75,6.360000,0.360000,2016-09-02T00:00:00
35e46485-6225-4a33-ae0e-c05db9961cb1,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7db5dfa7-a22a-4256-a935-6d66bc0bc58b,4.240000,0.240000,2016-09-12T00:00:00
3637cec4-43ba-4fca-ac36-a75ea49161d2,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,bcfca76e-53b3-4d76-8706-1e010a91cafc,13.780000,0.780000,2016-09-21T00:00:00
36d1aae9-37e5-4298-bb91-e537660b3b38,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c0822f00-24dd-4196-95f9-6192ea457af3,11.660000,0.650000,2016-09-06T00:00:00
3757a4d0-a05a-4592-845e-f04445a03d9a,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,56add541-dabb-4a72-94ed-7f95f35950c1,5.300000,0.300000,2016-09-22T00:00:00
37741c49-a68d-492d-bbd1-e8d84ad07bfe,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8b7f9b7f-90b6-4887-88f8-0e198a9b007d,6.360000,0.360000,2016-09-19T00:00:00
382678e9-9d13-412f-883d-f1fabc05a5a2,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ec5336c1-c2be-4b19-bf92-e56b5cf4058c,30.740000,1.740000,2016-09-04T00:00:00
389c0388-faba-4645-b93d-2eb58d1cfdfd,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7cd5e7f3-39c8-48ce-950a-1b70449e7829,5.300000,0.300000,2016-09-21T00:00:00
38f566b2-5691-440f-bdc9-bf7da5cc3753,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b52d2130-df67-4e8a-b021-35b336e77cab,7.420000,0.420000,2016-09-02T00:00:00
3977a76a-7aa8-4c3f-b7a3-65db8e9a06e4,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,6.360000,0.360000,2016-09-15T00:00:00
39e9b9c8-5081-4211-83fe-804e11d18873,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,dbafe507-fda2-48b3-ac00-a14c080210a2,4.240000,0.240000,2016-09-07T00:00:00
3a0626c0-4ffd-4a48-9cec-32745c1c1474,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c074e00d-755a-4ee3-9efb-9d6786b9517e,6.360000,0.360000,2016-09-19T00:00:00
3a0a9efd-1d10-4ab9-89bf-b0b2bd8efeed,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,cec6d6a6-2407-495a-92fb-218b3471cf04,4.240000,0.240000,2016-09-01T00:00:00
3a18e495-b54c-40d3-a73c-143cbdc89f10,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,db0d9043-952a-495e-8608-815fdef24bb9,6.360000,0.360000,2016-09-02T00:00:00
3a2a77f2-daca-4fdc-ab88-88064e2c0a3e,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,141ef4eb-16c8-4cd2-bf56-c27041992abb,71.020000,4.010000,2016-09-04T00:00:00
3a9edf59-7896-4354-bc78-dd8bc42286b5,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b6d57095-e0a2-4811-86f2-01c596ee24fa,18.020000,1.020000,2016-09-22T00:00:00
3b0d1d4e-69e9-42c2-9580-6d1f2fc52bf9,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ca15efb7-c4fa-42f4-8445-ab1d8c7193cd,6.360000,0.360000,2016-09-07T00:00:00
3b49414a-e1bd-4600-849a-19b9825958ee,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9f0be1ee-2d27-495e-b63e-6ef23b4f8f40,6.360000,0.360000,2016-09-05T00:00:00
3c5d5163-8acf-4af3-b09b-eef6fc9c4b74,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,f854ccd7-c344-4dcb-be1f-5155b203260d,30.740000,1.740000,2016-09-22T00:00:00
3d12eb16-1bbb-47ad-a732-bf156c322fa6,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7cd5e7f3-39c8-48ce-950a-1b70449e7829,6.360000,0.360000,2016-09-01T00:00:00
3d2fcee8-ec91-4ac8-8d40-3e4216c81f78,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ee77f7ea-85a5-4ebc-8211-362592fb73d9,4.240000,0.240000,2016-09-19T00:00:00
3d300a9b-2310-4b99-bdc4-97bde36e2c26,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e522c479-a277-4f1f-a522-07b64aeb54a7,0.000000,0.000000,2016-09-18T00:00:00
3d3901be-cf03-4085-ae1f-8719ecdf1065,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,96c8937f-d99c-4515-acec-db24d07768f9,24.380000,1.380000,2016-09-20T00:00:00
3d6e3e7f-7dd7-44ae-a090-89f0a6c4a885,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3e061362-3089-4225-b440-a1e21ca9c640,75.260000,4.260000,2016-09-17T00:00:00
3e9634d3-a044-4b4d-b863-a1af7f40bc30,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ab7dbeec-fce2-4391-ae75-05274a0e7e75,11.660000,0.650000,2016-09-14T00:00:00
3ec89810-908a-4c98-9759-6bc52415911e,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3dd5e6a2-b23b-4ee5-b866-34d2e0a1cd88,5.300000,0.300000,2016-09-09T00:00:00
3ef437c6-901f-4f73-ac71-ac10472b976b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,14cf5ae6-46f6-4727-8b31-099c771e67e7,6.360000,0.360000,2016-09-20T00:00:00
3f47b1f9-b3c1-45fd-bf6f-a20313031c78,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9bb9e572-d84b-4150-9ae3-6c40a9db726e,0.000000,0.000000,2016-09-21T00:00:00
3f5c8eb3-54b4-4c64-ba47-26120f147b13,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7c76af9c-d5fd-460e-82d9-5a7b2a4a118b,7.420000,0.420000,2016-09-05T00:00:00
3f639a73-4615-4da7-a9e9-5900d4d61eac,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9bb9e572-d84b-4150-9ae3-6c40a9db726e,30.740000,1.740000,2016-09-07T00:00:00
3fab9b53-1506-44b3-a961-98bda3cedb3c,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,50895683-b612-4b60-a177-792f7acd1284,22.260000,1.260000,2016-09-06T00:00:00
3fccd8a0-1879-4305-b86b-deb2d32117ec,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e522c479-a277-4f1f-a522-07b64aeb54a7,10.600000,0.600000,2016-09-08T00:00:00
3fd459b3-d5a7-4dfd-9589-cb15217c3e10,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,026f0a0c-400a-4482-a51f-c8bd57fb07df,18.020000,1.020000,2016-09-02T00:00:00
4061fb8b-05eb-4bfc-8f9d-c23421641cbd,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3e48b610-9d7b-4517-95ac-a681038a2855,0.000000,0.000000,2016-09-20T00:00:00
4073dc5a-6a28-42f1-a425-d0a34a1fd0ae,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,96c8937f-d99c-4515-acec-db24d07768f9,32.860000,1.860000,2016-09-10T00:00:00
40880c56-4469-4817-a464-e18d6001cc87,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,96c8937f-d99c-4515-acec-db24d07768f9,29.680000,1.680000,2016-09-12T00:00:00
40acb118-0653-496a-a1f3-e284f2e7633b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ac22e00c-bce7-4bcb-b15c-bd247a90d81f,6.360000,0.360000,2016-09-13T00:00:00
40bdb3fb-506f-463b-9b05-048fe4cf288c,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a40cca2b-cb31-42ad-8158-39b67128d0e4,4.240000,0.240000,2016-09-06T00:00:00
412ad670-dff1-4a94-9335-71788442a928,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,053a890c-690a-4e3c-8e32-e5fc28b63d61,16.960000,0.960000,2016-09-04T00:00:00
416b3d84-bd8a-4148-8c21-9786cd6d58a5,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,cec6d6a6-2407-495a-92fb-218b3471cf04,4.240000,0.240000,2016-09-16T00:00:00
4225537c-187a-4c3c-bed0-307ecde1d828,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,d7093e25-a54d-4730-8fcf-0258e220b078,22.260000,1.260000,2016-09-22T00:00:00
428adc2f-72ab-4c99-bc7c-f4b60e58861b,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,e9e2d5e2-3f7f-41e7-87c9-4d91d2369faf,34.970000,1.980000,2016-09-07T00:00:00
42fab6d8-6a59-43e8-a0ab-018ac6cdd3d1,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,4323ffc3-3427-4b96-89db-d2b926105e06,23.320000,1.310000,2016-09-09T00:00:00
43b8a915-c26a-4830-aa68-0c288e525bd4,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a050572b-cd8e-4453-a550-b66b82677239,16.960000,0.960000,2016-09-04T00:00:00
4466aff2-c7ae-450b-b1ab-3c541b0dce04,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3dd5e6a2-b23b-4ee5-b866-34d2e0a1cd88,4.240000,0.240000,2016-09-02T00:00:00
44886247-c9a7-495f-90df-796c26b48f29,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,c93c6590-67d9-4158-aa3c-56b31e7fa654,5.300000,0.300000,2016-09-08T00:00:00
449e7e29-7466-4d46-872c-ba6b6e2a640e,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8b7f9b7f-90b6-4887-88f8-0e198a9b007d,6.360000,0.360000,2016-09-06T00:00:00
44f1cfdc-97ce-403c-9a53-6421c57528e6,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a8f8cf06-feff-45cd-a988-08e940ae8300,44.520000,2.520000,2016-09-17T00:00:00
44f95154-3cd4-47b7-b463-a93fd4fcd4ec,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,9f0be1ee-2d27-495e-b63e-6ef23b4f8f40,6.360000,0.360000,2016-09-07T00:00:00
44faaa68-6fa2-4c09-8ad1-84366a3519fd,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,dd7021b7-00fa-43cb-a061-6f601d08380d,4.240000,0.240000,2016-09-15T00:00:00
453b03df-9f80-4240-84e6-1c388e36c2bf,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b16ff5a4-7808-4246-9b12-b0e4b37be33d,12.720000,0.720000,2016-09-20T00:00:00
458c8b1c-eb9b-446e-ba11-27f41c3b828d,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,ee77f7ea-85a5-4ebc-8211-362592fb73d9,6.360000,0.360000,2016-09-08T00:00:00
459ced2c-db91-454c-b78d-a4fc92ced988,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3062db39-de89-445f-b2d6-286f18889e03,75.260000,4.260000,2016-09-10T00:00:00
45e23004-f2e1-42ec-8899-0a300ad47717,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,90831ddd-286f-4f2d-9c72-bfd03c07460c,18.020000,1.020000,2016-09-07T00:00:00
46013f5a-af69-44a3-841f-7684b18feeb7,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,14cf5ae6-46f6-4727-8b31-099c771e67e7,6.360000,0.360000,2016-09-13T00:00:00
466c9413-73c0-48e6-be56-3e2ea26f8ebd,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8b7f9b7f-90b6-4887-88f8-0e198a9b007d,6.360000,0.360000,2016-09-14T00:00:00
46d62848-412d-4d5e-9733-37339278fcc0,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,aadf86e7-5ffa-459c-b0c6-39c2f2dcc137,7.420000,0.420000,2016-09-07T00:00:00
46fb4c7d-0fda-4a99-ab92-ab0ddb0b4c1c,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,14cf5ae6-46f6-4727-8b31-099c771e67e7,4.240000,0.240000,2016-09-15T00:00:00
470a4403-d23c-4afa-83d5-87f291762758,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a40cca2b-cb31-42ad-8158-39b67128d0e4,5.300000,0.300000,2016-09-05T00:00:00
47d7764b-f7c0-4956-9353-7c390c298de9,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,a8f8cf06-feff-45cd-a988-08e940ae8300,25.440000,1.440000,2016-09-19T00:00:00
47d8fc6e-94bd-4d45-bfbc-f3cedca6cf38,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,907024d1-9f03-490a-a92f-686ea99c55f2,4.240000,0.240000,2016-09-16T00:00:00
47e332ca-7a62-48ec-8032-7230aad7f078,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,d7093e25-a54d-4730-8fcf-0258e220b078,10.600000,0.600000,2016-09-14T00:00:00
48b5f333-06b9-49d6-90b4-0a1657069594,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,b6c0c75f-69af-404b-811d-d329f41aac59,18.020000,1.020000,2016-09-20T00:00:00
4946ccad-c414-4334-9c6b-6dc410a0aa27,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3e48b610-9d7b-4517-95ac-a681038a2855,42.400000,2.400000,2016-09-14T00:00:00
4971f2b3-8d6c-46ea-8b03-aed55c9e2e66,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1d50c253-2f19-4217-8a39-63a9285e8d81,5.300000,0.300000,2016-09-15T00:00:00
